Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
15:40:55,0.567871,-0.480225,0.411377
15:40:55,1.946533,-0.384033,1.174072
15:40:55,2.588379,-0.030273,0.322266
15:40:55,2.629395,0.619629,-1.337158
15:40:55,2.570557,1.041992,-1.182373
15:40:55,1.717773,0.800049,-0.383789
15:40:55,1.206787,0.440674,0.040771
15:40:55,1.004639,0.349609,0.204102
15:40:55,1.083984,0.291016,0.231689
15:40:55,1.720459,0.348389,0.32959
15:40:55,2.772705,0.649414,0.18457
15:40:55,3.940918,1.122559,-0.623535
15:40:55,4.384766,1.437256,-1.86499
15:40:55,3.918701,2.244385,-1.940674
15:40:55,2.80249,2.411621,-2.595947
15:40:55,1.619873,1.711914,-3.703857
15:40:55,0.327148,0.690674,-4.074463
15:40:55,-0.407227,0.170898,-3.937012
15:40:55,-0.552734,-0.0271,-3.661133
15:40:55,0.569092,-0.009033,-3.349121
15:40:55,1.370361,0.678223,-3.300537
15:40:55,1.545166,1.745361,-3.936523
15:40:55,0.52417,1.124268,-1.170898
15:40:55,2.010742,0.149902,2.760498
15:40:55,0.467529,0.031494,2.258057
15:40:55,-0.912598,-0.406006,-1.62793
15:40:55,-0.730957,-1.182373,-0.833008
15:40:55,1.350098,-1.70166,2.422852
15:40:55,2.468262,-1.404297,2.105713
15:40:55,2.066406,-1.442871,1.083496
15:40:55,2.92334,-2.595947,0.337402
15:40:55,3.447021,-1.877197,-1.686279
15:40:55,3.77417,0.667969,-1.97998
15:40:55,3.19873,1.702881,-1.22998
15:40:55,1.028809,1.131836,-0.820068
15:40:55,0.711426,0.445557,0.683105
15:40:55,0.491699,0.375732,0.916748
15:40:55,0.172607,0.506836,0.559814
15:40:55,0.162354,0.615967,0.520996
15:40:55,0.164551,0.475342,0.587646
15:40:55,0.140381,0.300537,0.684814
15:40:55,0.18335,0.135986,0.668213
15:40:55,0.260254,-0.022217,0.636963
15:40:55,0.31958,-0.135742,0.624268
15:40:55,0.408691,-0.236328,0.624512
15:40:55,0.509766,-0.294922,0.595703
15:40:55,0.596436,-0.3125,0.519043
15:40:55,1.56543,-0.297119,0.917236
15:40:55,1.255615,-0.335205,-0.573242
15:40:55,1.408936,-0.12915,0.171875
15:40:56,1.012207,0.106934,0.438965
15:40:56,0.709961,0.147461,0.387207
15:40:56,0.683594,0.149414,0.530029
15:40:56,0.629883,0.165527,0.449707
15:40:56,0.731689,0.203857,0.384766
15:40:56,0.870117,0.109863,0.357422
15:40:56,1.0625,0.020508,0.369873
15:40:56,0.99585,-0.063965,0.296875
15:40:56,0.859375,-0.128662,0.394531
15:40:56,0.820557,-0.085693,0.512451
15:40:56,0.78833,-0.069092,0.503418
15:40:56,0.986328,-0.061768,0.329834
15:40:56,0.998535,0.015625,0.167969
15:40:56,0.748535,0.055908,0.584961
15:40:56,0.738037,0.050293,0.659668
15:40:56,0.835449,0.029297,0.387939
15:40:56,1.094727,-0.014404,0.157959
15:40:56,0.839355,0.038818,0.22583
15:40:56,0.586182,0.049805,0.874756
15:40:56,0.566406,0.069092,0.827148
15:40:56,0.716309,0.106445,0.521729
15:40:56,1.053955,0.010498,-0.081543
15:40:56,0.990479,-0.095459,0.405029
15:40:56,0.559326,0.151611,1.273926
15:40:56,0.36377,0.333252,1.559326
15:40:56,0.811523,0.143311,1.691406
15:40:56,0.833496,-0.025879,0.993896
15:40:56,2.76709,-0.515869,1.053467
15:40:56,2.083008,-0.658936,0.45752
15:40:56,0.55957,-0.518555,0.757324
15:40:56,0.62207,-0.929199,-0.429932
15:40:56,6.357422,0.967285,0.414063
15:40:56,7.463867,1.865967,-1.128906
15:40:56,5.151855,3.705078,-1.675293
15:40:56,2.634033,3.326416,-0.142578
15:40:56,0.399414,0.821533,0.813477
15:40:56,0.085205,0.373047,1.009521
15:40:56,0.212402,0.633789,0.50415
15:40:56,-0.052246,0.569336,-0.056152
15:40:56,-0.308105,0.292236,-0.188721
15:40:56,-0.300293,-0.049316,0.355469
15:40:56,-0.254883,-0.299561,0.499268
15:40:56,-0.153564,-0.483398,0.411377
15:40:56,0.072021,-0.603271,0.54834
15:40:56,0.290527,-0.693604,0.668457
15:40:56,0.441162,-0.724365,0.594238
15:40:56,0.578125,-0.713379,0.545654
15:40:56,0.777344,-0.669434,0.601807
15:40:56,1.081787,-0.692383,0.678223
15:40:56,2.186768,-0.796875,0.750244
15:40:56,2.727295,-0.45874,0.012695
15:40:56,2.844482,0.174805,-0.861328
15:40:56,2.856934,0.651855,-0.936768
15:40:56,2.005859,0.668701,-0.916748
15:40:56,1.49292,0.457275,-0.539063
15:40:56,1.238281,0.148926,-0.133057
15:40:56,1.825928,-0.132568,0.487061
15:40:56,3.300781,-0.054932,0.61499
15:40:56,4.496582,0.10376,-0.805176
15:40:56,4.403076,1.089355,-1.739014
15:40:56,3.07666,2.174316,-2.081299
15:40:56,1.539795,2.179688,-2.844971
15:40:56,0.7771,1.451172,-3.549316
15:40:56,0.327393,0.615723,-4.013428
15:40:56,-0.060547,0.141357,-4.091064
15:40:56,0.344727,0.434814,-3.594727
15:40:56,1.171143,1.31958,-3.466797
15:40:56,0.827881,1.962891,-3.747314
15:40:56,0.640137,1.405518,-1.860352
15:40:56,1.835693,0.162354,2.002441
15:40:56,0.348389,-0.260742,2.14624
15:40:56,-0.791016,-0.42334,-1.118652
15:40:56,-0.158691,-1.154053,-1.653564
15:40:56,1.251465,-1.626221,1.220947
15:40:56,2.955811,-2.414551,2.921875
15:40:56,2.313232,-2.677734,0.77832
15:40:56,2.287109,-2.814941,-0.556641
15:40:56,4.205811,-2.916504,0.045898
15:40:56,2.122314,-0.695557,-1.166748
15:40:56,3.233643,1.588379,-0.970215
15:40:56,1.87207,2.562988,-1.836914
15:40:56,0.887939,1.797119,-0.728027
15:40:56,0.565186,0.757568,0.830566
15:40:56,0.373535,0.491455,0.897461
15:40:56,0.263428,0.542725,0.527344
15:40:56,0.245361,0.46875,0.508789
15:40:56,0.177979,0.263184,0.619141
15:40:56,0.1521,0.064941,0.650146
15:40:56,0.238037,-0.073975,0.633789
15:40:56,0.357666,-0.1875,0.62085
15:40:56,0.443115,-0.281006,0.583984
15:40:56,0.378174,-0.34082,0.507568
15:40:56,1.384521,-0.384033,0.903076
15:40:56,1.907959,-0.398438,0.323242
15:40:56,0.974854,-0.280518,-0.302246
15:40:56,1.191895,0.021484,0.810059
15:40:56,0.870605,0.296875,0.244873
15:40:56,0.75415,0.34668,0.272461
15:40:56,0.790039,0.31665,0.440186
15:40:56,0.685547,0.220947,0.354736
15:40:57,0.774414,0.074219,0.47583
15:40:57,0.78833,-0.087158,0.442383
15:40:57,0.84668,-0.200439,0.520752
15:40:57,0.844971,-0.300537,0.530273
15:40:57,0.904541,-0.358643,0.484375
15:40:57,0.964844,-0.34668,0.513184
15:40:57,0.987793,-0.312988,0.537842
15:40:57,0.929688,-0.161621,0.439941
15:40:57,0.915039,0.005371,0.381836
15:40:57,0.973389,0.175781,0.372803
15:40:57,0.893066,0.234375,0.252441
15:40:57,0.841797,0.166748,0.429688
15:40:57,0.712402,0.045166,0.62915
15:40:57,0.560303,-0.005371,0.454102
15:40:57,0.693115,0.017334,0.416504
15:40:57,0.882568,-0.016846,0.669189
15:40:57,0.832764,-0.077148,0.770996
15:40:57,0.964111,-0.010498,0.429443
15:40:57,1.10498,0.081543,-0.156006
15:40:57,0.729004,-0.02002,0.223389
